timestamp,mode,ldr,light,voltage,current,power,fault,fault_name,pwm
5258033,NIGHT,8,0,11.9,0.521,6.202,2,OVERCURRENT,240
5259043,NIGHT,7,0,11.88,0.54,6.415,2,OVERCURRENT,240
5260054,NIGHT,9,0,11.95,0.564,6.739,2,OVERCURRENT,240
5261065,NIGHT,9,0,11.9,0.559,6.655,2,OVERCURRENT,240
5262076,NIGHT,9,0,11.9,0.578,6.881,2,OVERCURRENT,240
5263087,NIGHT,7,0,11.93,0.55,6.555,2,OVERCURRENT,240
5264098,NIGHT,7,0,11.97,0.516,6.183,2,OVERCURRENT,240
5265108,NIGHT,9,0,11.75,0.535,6.293,2,OVERCURRENT,240
5266108,NIGHT,7,0,11.95,0.483,5.773,2,OVERCURRENT,240
5267119,NIGHT,9,0,11.9,0.531,6.315,2,OVERCURRENT,240
5268130,NIGHT,9,0,11.93,0.526,6.272,2,OVERCURRENT,240
5269141,NIGHT,7,0,11.85,0.559,6.628,2,OVERCURRENT,240
5270152,NIGHT,8,0,11.78,0.554,6.531,2,OVERCURRENT,240
5271163,NIGHT,8,0,11.95,0.592,7.08,2,OVERCURRENT,240
5272174,NIGHT,7,0,11.95,0.488,5.83,2,OVERCURRENT,240
5273174,NIGHT,8,0,11.93,0.545,6.498,2,OVERCURRENT,240
5274184,NIGHT,7,0,11.9,0.573,6.825,2,OVERCURRENT,240
5275195,NIGHT,9,0,11.9,0.54,6.429,2,OVERCURRENT,240
5276206,NIGHT,6,0,11.78,0.531,6.251,2,OVERCURRENT,240
5277217,NIGHT,6,0,11.93,0.535,6.385,2,OVERCURRENT,240
5278228,NIGHT,8,0,11.93,0.464,5.534,2,OVERCURRENT,240
5279239,NIGHT,6,0,11.85,0.502,5.951,2,OVERCURRENT,240
5280250,NIGHT,9,0,11.95,0.559,6.682,2,OVERCURRENT,240
5281261,NIGHT,8,0,11.93,0.545,6.498,2,OVERCURRENT,240
5282272,NIGHT,9,0,11.9,0.54,6.429,2,OVERCURRENT,240
5283283,NIGHT,8,0,11.93,0.507,6.045,2,OVERCURRENT,240
5284294,NIGHT,9,0,11.73,0.55,6.448,2,OVERCURRENT,240
5285305,NIGHT,7,0,11.73,0.507,5.946,2,OVERCURRENT,240
5286316,NIGHT,9,0,11.83,0.564,6.67,2,OVERCURRENT,240
5287327,NIGHT,7,0,11.93,0.512,6.101,2,OVERCURRENT,240
5288338,NIGHT,7,0,11.93,0.54,6.442,2,OVERCURRENT,240
5289349,NIGHT,7,0,11.97,0.483,5.785,2,OVERCURRENT,240
5290360,NIGHT,7,0,11.9,0.54,6.429,2,OVERCURRENT,240
5291371,NIGHT,7,0,11.85,0.521,6.177,2,OVERCURRENT,240
5292382,NIGHT,8,0,11.78,0.55,6.475,2,OVERCURRENT,240
5293393,NIGHT,9,0,11.95,0.512,6.114,2,OVERCURRENT,240
5294404,NIGHT,9,0,11.85,0.569,6.74,2,OVERCURRENT,240
5295404,NIGHT,8,0,11.68,0.531,6.199,2,OVERCURRENT,240
5296414,NIGHT,8,0,11.93,0.578,6.895,2,OVERCURRENT,240
5297414,NIGHT,6,0,11.9,0.573,6.825,2,OVERCURRENT,240
5298424,NIGHT,7,0,11.93,0.488,5.818,2,OVERCURRENT,240
5299435,NIGHT,7,0,11.78,0.497,5.858,2,OVERCURRENT,240
5300446,NIGHT,7,0,11.9,0.521,6.202,2,OVERCURRENT,240
5301457,NIGHT,8,0,11.93,0.54,6.442,2,OVERCURRENT,240
5302468,NIGHT,7,0,11.93,0.516,6.158,2,OVERCURRENT,240
5303479,NIGHT,6,0,11.93,0.535,6.385,2,OVERCURRENT,240
5304491,NIGHT,9,0,11.93,0.545,6.498,2,OVERCURRENT,240
5305501,NIGHT,9,0,11.9,0.535,6.372,2,OVERCURRENT,240
5306501,NIGHT,7,0,11.93,0.559,6.669,2,OVERCURRENT,240
5307511,NIGHT,8,0,11.9,0.512,6.089,2,OVERCURRENT,240
5308522,NIGHT,7,0,11.85,0.455,5.388,2,OVERCURRENT,240
5309533,NIGHT,9,0,11.88,0.559,6.641,2,OVERCURRENT,240
5310544,NIGHT,7,0,11.93,0.526,6.272,2,OVERCURRENT,240
5311555,NIGHT,8,0,11.9,0.573,6.825,2,OVERCURRENT,240
5312555,NIGHT,8,0,11.71,0.474,5.544,2,OVERCURRENT,240
5313565,NIGHT,8,0,11.93,0.54,6.442,2,OVERCURRENT,240
5314565,NIGHT,8,0,11.8,0.559,6.6,2,OVERCURRENT,240
5315575,NIGHT,9,0,11.97,0.483,5.785,2,OVERCURRENT,240
5316575,NIGHT,8,0,11.97,0.469,5.614,2,OVERCURRENT,240
5317585,NIGHT,9,0,11.88,0.55,6.528,2,OVERCURRENT,240
5318596,NIGHT,9,0,11.93,0.502,5.988,2,OVERCURRENT,240
5319596,NIGHT,7,0,11.85,0.55,6.515,2,OVERCURRENT,240
5320606,NIGHT,7,0,11.8,0.578,6.825,2,OVERCURRENT,240
5321617,NIGHT,9,0,11.85,0.545,6.459,2,OVERCURRENT,240
5322628,NIGHT,7,0,11.93,0.521,6.215,2,OVERCURRENT,240
5323639,NIGHT,8,0,11.95,0.531,6.341,2,OVERCURRENT,240
5324650,NIGHT,7,0,11.9,0.464,5.523,2,OVERCURRENT,240
5325661,NIGHT,9,0,11.95,0.507,6.057,2,OVERCURRENT,240
5326672,NIGHT,9,0,11.85,0.521,6.177,2,OVERCURRENT,240
5327683,NIGHT,7,0,11.88,0.554,6.585,2,OVERCURRENT,240
5328683,NIGHT,7,0,11.9,0.516,6.146,2,OVERCURRENT,240
5329693,NIGHT,9,0,11.9,0.512,6.089,2,OVERCURRENT,240
5330693,NIGHT,8,0,11.73,0.507,5.946,2,OVERCURRENT,240
5331703,NIGHT,9,0,11.97,0.474,5.671,2,OVERCURRENT,240
5332714,NIGHT,9,0,11.95,0.54,6.455,2,OVERCURRENT,240
5333725,NIGHT,8,0,11.95,0.507,6.057,2,OVERCURRENT,240
5334736,NIGHT,7,0,11.93,0.55,6.555,2,OVERCURRENT,240
5335747,NIGHT,7,0,11.97,0.488,5.842,2,OVERCURRENT,240
5336758,NIGHT,7,0,11.93,0.512,6.101,2,OVERCURRENT,240
5337768,NIGHT,9,0,11.85,0.602,7.135,2,OVERCURRENT,240
5338768,NIGHT,9,0,11.83,0.569,6.726,2,OVERCURRENT,240
5339779,NIGHT,7,0,11.83,0.531,6.276,2,OVERCURRENT,240
5340790,NIGHT,9,0,11.95,0.507,6.057,2,OVERCURRENT,240
5341801,NIGHT,7,0,11.9,0.497,5.919,2,OVERCURRENT,240
5342812,NIGHT,7,0,11.8,0.483,5.702,2,OVERCURRENT,240
5343823,NIGHT,7,0,11.93,0.54,6.442,2,OVERCURRENT,240
5344834,NIGHT,7,0,11.9,0.54,6.429,2,OVERCURRENT,240
5345845,NIGHT,9,0,11.83,0.526,6.22,2,OVERCURRENT,240
5346855,NIGHT,9,0,11.88,0.502,5.963,2,OVERCURRENT,240
5347855,NIGHT,9,0,11.95,0.502,6.0,2,OVERCURRENT,240
5348866,NIGHT,8,0,11.95,0.526,6.284,2,OVERCURRENT,240
5349876,NIGHT,7,0,11.88,0.531,6.302,2,OVERCURRENT,240
5350876,NIGHT,9,0,11.95,0.535,6.398,2,OVERCURRENT,240
5351886,NIGHT,9,0,11.68,0.54,6.31,2,OVERCURRENT,240
5352886,NIGHT,8,0,11.88,0.54,6.415,2,OVERCURRENT,240
5353896,NIGHT,9,0,11.9,0.559,6.655,2,OVERCURRENT,240
5354896,NIGHT,9,0,11.95,0.516,6.171,2,OVERCURRENT,240
5355907,NIGHT,9,0,11.95,0.545,6.512,2,OVERCURRENT,240
5356917,NIGHT,8,0,11.9,0.516,6.146,2,OVERCURRENT,240
5357917,NIGHT,8,0,11.95,0.526,6.284,2,OVERCURRENT,240
5358927,NIGHT,9,0,11.9,0.554,6.598,2,OVERCURRENT,240
5359927,NIGHT,9,0,11.93,0.483,5.761,2,OVERCURRENT,240
5360937,NIGHT,9,0,11.71,0.502,5.878,2,OVERCURRENT,240
5361948,NIGHT,9,0,11.88,0.516,6.133,2,OVERCURRENT,240
5362948,NIGHT,6,0,11.9,0.545,6.485,2,OVERCURRENT,240
5363958,NIGHT,7,0,11.83,0.554,6.558,2,OVERCURRENT,240
5364958,NIGHT,9,0,11.75,0.483,5.679,2,OVERCURRENT,240
5365968,NIGHT,8,0,11.9,0.516,6.146,2,OVERCURRENT,240
5366968,NIGHT,7,0,11.9,0.554,6.598,2,OVERCURRENT,240
5367979,NIGHT,8,0,11.85,0.564,6.684,2,OVERCURRENT,240
5368989,NIGHT,8,0,11.95,0.502,6.0,2,OVERCURRENT,240
5369989,NIGHT,9,0,11.93,0.578,6.895,2,OVERCURRENT,240
5370999,NIGHT,9,0,11.95,0.521,6.228,2,OVERCURRENT,240
5371999,NIGHT,8,0,11.73,0.483,5.667,2,OVERCURRENT,240
5373009,NIGHT,8,0,11.78,0.545,6.419,2,OVERCURRENT,240
5374020,NIGHT,9,0,11.8,0.55,6.488,2,OVERCURRENT,240
5375020,NIGHT,7,0,11.85,0.545,6.459,2,OVERCURRENT,240
5376030,NIGHT,8,0,11.88,0.531,6.302,2,OVERCURRENT,240
5377030,NIGHT,7,0,11.95,0.516,6.171,2,OVERCURRENT,240
5378040,NIGHT,8,0,11.71,0.597,6.991,2,OVERCURRENT,240
5379040,NIGHT,9,0,11.95,0.474,5.659,2,OVERCURRENT,240
5380050,NIGHT,8,0,11.88,0.502,5.963,2,OVERCURRENT,240
5381050,NIGHT,7,0,11.85,0.611,7.248,2,OVERCURRENT,240
5382061,NIGHT,7,0,11.85,0.497,5.895,2,OVERCURRENT,240
5383071,NIGHT,9,0,11.93,0.588,7.009,2,OVERCURRENT,240
5384071,NIGHT,7,0,11.95,0.569,6.796,2,OVERCURRENT,240
5385081,NIGHT,9,0,11.88,0.554,6.585,2,OVERCURRENT,240
5386092,NIGHT,9,0,11.83,0.502,5.939,2,OVERCURRENT,240
5387103,NIGHT,7,0,11.88,0.521,6.189,2,OVERCURRENT,240
5388114,NIGHT,9,0,11.85,0.592,7.022,2,OVERCURRENT,240
5389125,NIGHT,9,0,11.78,0.554,6.531,2,OVERCURRENT,240
5390136,NIGHT,9,0,11.83,0.54,6.389,2,OVERCURRENT,240
5391147,NIGHT,9,0,11.93,0.531,6.328,2,OVERCURRENT,240
5392158,NIGHT,7,0,11.93,0.607,7.236,2,OVERCURRENT,240
5393169,NIGHT,8,0,11.88,0.531,6.302,2,OVERCURRENT,240
5394180,NIGHT,7,0,11.93,0.478,5.704,2,OVERCURRENT,240
5395191,NIGHT,8,0,11.93,0.554,6.612,2,OVERCURRENT,240
5396202,NIGHT,9,0,11.9,0.502,5.976,2,OVERCURRENT,240
5397213,NIGHT,7,0,11.85,0.488,5.782,2,OVERCURRENT,240
5398224,NIGHT,9,0,11.9,0.531,6.315,2,OVERCURRENT,240
5399235,NIGHT,8,0,11.83,0.559,6.614,2,OVERCURRENT,240
5400246,NIGHT,9,0,11.93,0.521,6.215,2,OVERCURRENT,240
5401256,NIGHT,9,0,11.9,0.55,6.542,2,OVERCURRENT,240
5402256,NIGHT,9,0,11.88,0.502,5.963,2,OVERCURRENT,240
5403267,NIGHT,7,0,11.93,0.497,5.931,2,OVERCURRENT,240
5404278,NIGHT,9,0,11.85,0.559,6.628,2,OVERCURRENT,240
5405289,NIGHT,7,0,11.9,0.564,6.712,2,OVERCURRENT,240
5406300,NIGHT,6,0,11.97,0.554,6.639,2,OVERCURRENT,240
5407310,NIGHT,9,0,11.71,0.583,6.824,2,OVERCURRENT,240
5408310,NIGHT,9,0,11.93,0.516,6.158,2,OVERCURRENT,240
5409321,NIGHT,9,0,11.73,0.535,6.28,2,OVERCURRENT,240
5410332,NIGHT,8,0,11.9,0.569,6.768,2,OVERCURRENT,240
5411343,NIGHT,9,0,11.8,0.521,6.151,2,OVERCURRENT,240
5412355,NIGHT,9,0,11.88,0.531,6.302,2,OVERCURRENT,240
5413365,NIGHT,9,0,11.88,0.531,6.302,2,OVERCURRENT,240
5414376,NIGHT,8,0,11.83,0.483,5.714,2,OVERCURRENT,240
5415388,NIGHT,8,0,11.9,0.54,6.429,2,OVERCURRENT,240
5416398,NIGHT,5,0,11.95,0.512,6.114,2,OVERCURRENT,240
5417398,NIGHT,8,0,11.93,0.54,6.442,2,OVERCURRENT,240
5418408,NIGHT,9,0,11.9,0.526,6.259,2,OVERCURRENT,240
5419419,NIGHT,7,0,11.75,0.564,6.629,2,OVERCURRENT,240
5420419,NIGHT,8,0,11.9,0.573,6.825,2,OVERCURRENT,240
5421429,NIGHT,9,0,11.93,0.54,6.442,2,OVERCURRENT,240
5422429,NIGHT,10,0,11.9,0.526,6.259,2,OVERCURRENT,240
5423439,NIGHT,8,0,11.93,0.554,6.612,2,OVERCURRENT,240
5424439,NIGHT,9,0,11.95,0.54,6.455,2,OVERCURRENT,240
5425449,NIGHT,9,0,11.97,0.507,6.07,2,OVERCURRENT,240
5426460,NIGHT,9,0,11.9,0.516,6.146,2,OVERCURRENT,240
5427460,NIGHT,8,0,11.85,0.588,6.966,2,OVERCURRENT,240
5428470,NIGHT,6,0,11.97,0.507,6.07,2,OVERCURRENT,240
5429470,NIGHT,11,1,11.95,0.602,7.194,2,OVERCURRENT,240
5430480,NIGHT,9,0,12.0,0.54,6.481,2,OVERCURRENT,240
5431491,NIGHT,9,0,11.95,0.564,6.739,2,OVERCURRENT,240
5432491,NIGHT,8,0,11.78,0.545,6.419,2,OVERCURRENT,240
5433501,NIGHT,8,0,11.8,0.526,6.207,2,OVERCURRENT,240
5434512,NIGHT,7,0,11.9,0.493,5.863,2,OVERCURRENT,240
5435524,NIGHT,9,0,11.95,0.554,6.625,2,OVERCURRENT,240
5436534,NIGHT,7,0,11.88,0.507,6.02,2,OVERCURRENT,240
5437545,NIGHT,9,0,11.93,0.483,5.761,2,OVERCURRENT,240
5438556,NIGHT,9,0,11.95,0.516,6.171,2,OVERCURRENT,240
5439567,NIGHT,8,0,11.88,0.564,6.698,2,OVERCURRENT,240
5440567,NIGHT,9,0,11.88,0.516,6.133,2,OVERCURRENT,240
5441577,NIGHT,8,0,11.73,0.569,6.671,2,OVERCURRENT,240
5442588,NIGHT,9,0,11.9,0.531,6.315,2,OVERCURRENT,240
5443588,NIGHT,9,0,11.83,0.545,6.445,2,OVERCURRENT,240
5444598,NIGHT,8,0,11.93,0.54,6.442,2,OVERCURRENT,240
5445598,NIGHT,9,0,11.88,0.526,6.246,2,OVERCURRENT,240
5446608,NIGHT,8,0,11.85,0.569,6.74,2,OVERCURRENT,240
5447619,NIGHT,7,0,11.9,0.578,6.881,2,OVERCURRENT,240
5448619,NIGHT,9,0,11.88,0.512,6.076,2,OVERCURRENT,240
5449629,NIGHT,8,0,11.83,0.545,6.445,2,OVERCURRENT,240
5450629,NIGHT,8,0,11.95,0.573,6.853,2,OVERCURRENT,240
5451639,NIGHT,8,0,11.88,0.554,6.585,2,OVERCURRENT,240
5452639,NIGHT,9,0,11.71,0.478,5.599,2,OVERCURRENT,240
5453649,NIGHT,9,0,11.83,0.545,6.445,2,OVERCURRENT,240
5454649,NIGHT,10,0,11.93,0.569,6.782,2,OVERCURRENT,240
5455660,NIGHT,10,0,11.93,0.502,5.988,2,OVERCURRENT,240
5456670,NIGHT,7,0,11.83,0.478,5.658,2,OVERCURRENT,240
5457670,NIGHT,8,0,11.95,0.483,5.773,2,OVERCURRENT,240
5458680,NIGHT,9,0,11.85,0.516,6.12,2,OVERCURRENT,240
5459680,NIGHT,8,0,11.95,0.502,6.0,2,OVERCURRENT,240
5460690,NIGHT,8,0,11.88,0.535,6.359,2,OVERCURRENT,240
5461701,NIGHT,7,0,11.78,0.455,5.354,2,OVERCURRENT,240
5462701,NIGHT,9,0,11.95,0.488,5.83,2,OVERCURRENT,240
5463711,NIGHT,9,0,11.8,0.573,6.769,2,OVERCURRENT,240
5464711,NIGHT,8,0,11.93,0.559,6.669,2,OVERCURRENT,240
5465721,NIGHT,7,0,11.97,0.521,6.24,2,OVERCURRENT,240
5466721,NIGHT,7,0,11.93,0.573,6.839,2,OVERCURRENT,240
5467731,NIGHT,9,0,11.73,0.512,6.001,2,OVERCURRENT,240
5468731,NIGHT,9,0,11.97,0.516,6.183,2,OVERCURRENT,240
5469742,NIGHT,9,0,11.85,0.516,6.12,2,OVERCURRENT,240
5470752,NIGHT,9,0,11.95,0.592,7.08,2,OVERCURRENT,240
5471752,NIGHT,7,0,11.95,0.535,6.398,2,OVERCURRENT,240
5472762,NIGHT,9,0,11.97,0.55,6.582,2,OVERCURRENT,240
5473762,NIGHT,9,0,11.85,0.554,6.571,2,OVERCURRENT,240
5474772,NIGHT,7,0,11.85,0.497,5.895,2,OVERCURRENT,240
5475772,NIGHT,8,0,11.9,0.554,6.598,2,OVERCURRENT,240
5476783,NIGHT,9,0,11.93,0.583,6.952,2,OVERCURRENT,240
5477793,NIGHT,9,0,11.8,0.573,6.769,2,OVERCURRENT,240
5478793,NIGHT,8,0,11.95,0.502,6.0,2,OVERCURRENT,240
5479803,NIGHT,7,0,11.9,0.469,5.58,2,OVERCURRENT,240
5480803,NIGHT,8,0,11.93,0.554,6.612,2,OVERCURRENT,240
5481814,NIGHT,9,0,11.9,0.545,6.485,2,OVERCURRENT,240
5482825,NIGHT,7,0,11.85,0.507,6.008,2,OVERCURRENT,240
5483836,NIGHT,9,0,11.95,0.583,6.966,2,OVERCURRENT,240
5484847,NIGHT,9,0,11.93,0.55,6.555,2,OVERCURRENT,240
5485857,NIGHT,9,0,11.8,0.559,6.6,2,OVERCURRENT,240
5486857,NIGHT,9,0,11.8,0.483,5.702,2,OVERCURRENT,240
5487867,NIGHT,9,0,11.88,0.512,6.076,2,OVERCURRENT,240
5488867,NIGHT,8,0,11.93,0.507,6.045,2,OVERCURRENT,240
5489878,NIGHT,9,0,11.78,0.545,6.419,2,OVERCURRENT,240
5490888,NIGHT,9,0,11.88,0.526,6.246,2,OVERCURRENT,240
5491888,NIGHT,9,0,11.9,0.474,5.636,2,OVERCURRENT,240
5492898,NIGHT,8,0,11.68,0.488,5.699,2,OVERCURRENT,240
5493898,NIGHT,9,0,11.93,0.497,5.931,2,OVERCURRENT,240
5494908,NIGHT,7,0,11.85,0.507,6.008,2,OVERCURRENT,240
5495908,NIGHT,8,0,11.88,0.516,6.133,2,OVERCURRENT,240
5496919,NIGHT,7,0,11.88,0.493,5.851,2,OVERCURRENT,240
5497929,NIGHT,9,0,11.9,0.526,6.259,2,OVERCURRENT,240
5498929,NIGHT,7,0,11.93,0.55,6.555,2,OVERCURRENT,240
5499939,NIGHT,8,0,11.95,0.526,6.284,2,OVERCURRENT,240
5500950,NIGHT,9,0,11.88,0.516,6.133,2,OVERCURRENT,240
5501961,NIGHT,8,0,11.93,0.521,6.215,2,OVERCURRENT,240
5502972,NIGHT,9,0,11.88,0.535,6.359,2,OVERCURRENT,240
5503983,NIGHT,8,0,11.73,0.483,5.667,2,OVERCURRENT,240
5504983,NIGHT,7,0,11.95,0.55,6.569,2,OVERCURRENT,240
5505993,NIGHT,7,0,11.95,0.535,6.398,2,OVERCURRENT,240
5507004,NIGHT,8,0,11.9,0.502,5.976,2,OVERCURRENT,240
5508016,NIGHT,9,0,11.73,0.554,6.503,2,OVERCURRENT,240
5509026,NIGHT,7,0,11.73,0.526,6.169,2,OVERCURRENT,240
5510037,NIGHT,9,0,11.93,0.564,6.725,2,OVERCURRENT,240
5511048,NIGHT,9,0,11.93,0.516,6.158,2,OVERCURRENT,240
5512059,NIGHT,7,0,11.78,0.464,5.466,2,OVERCURRENT,240
5513070,NIGHT,7,0,11.8,0.45,5.309,2,OVERCURRENT,240
5514081,NIGHT,8,0,11.73,0.44,5.165,2,OVERCURRENT,240
5515091,NIGHT,9,0,11.88,0.573,6.811,2,OVERCURRENT,240
5516091,NIGHT,9,0,12.0,0.478,5.74,2,OVERCURRENT,240
5517102,NIGHT,9,0,11.68,0.592,6.921,2,OVERCURRENT,240
5518112,NIGHT,8,0,11.75,0.526,6.182,2,OVERCURRENT,240
5519112,NIGHT,8,0,11.95,0.535,6.398,2,OVERCURRENT,240
5520122,NIGHT,7,0,11.83,0.478,5.658,2,OVERCURRENT,240
5521122,NIGHT,8,0,11.95,0.488,5.83,2,OVERCURRENT,240
5522132,NIGHT,9,0,11.71,0.573,6.713,2,OVERCURRENT,240
5523132,NIGHT,8,0,11.85,0.54,6.402,2,OVERCURRENT,240
5524143,NIGHT,9,0,11.95,0.554,6.625,2,OVERCURRENT,240
5525153,NIGHT,9,0,11.8,0.54,6.376,2,OVERCURRENT,240
5526153,NIGHT,7,0,11.9,0.526,6.259,2,OVERCURRENT,240
5527163,NIGHT,7,0,11.88,0.526,6.246,2,OVERCURRENT,240
5528163,NIGHT,7,0,11.97,0.55,6.582,2,OVERCURRENT,240
5529174,NIGHT,7,0,11.95,0.459,5.489,2,OVERCURRENT,240
5530185,NIGHT,8,0,11.95,0.521,6.228,2,OVERCURRENT,240
5531196,NIGHT,7,0,11.93,0.55,6.555,2,OVERCURRENT,240
5532207,NIGHT,9,0,11.88,0.578,6.867,2,OVERCURRENT,240
5533217,NIGHT,9,0,11.78,0.559,6.587,2,OVERCURRENT,240
5534217,NIGHT,9,0,11.93,0.507,6.045,2,OVERCURRENT,240
5535227,NIGHT,7,0,11.78,0.526,6.194,2,OVERCURRENT,240
5536227,NIGHT,9,0,11.9,0.521,6.202,2,OVERCURRENT,240
5537238,NIGHT,5,0,11.95,0.526,6.284,2,OVERCURRENT,240
5538248,NIGHT,6,0,11.83,0.535,6.333,2,OVERCURRENT,240
5539256,NIGHT,-15,-1,11.31,0.284,3.215,3,SENSOR_DEGRADATION,221
5540257,NIGHT,-3,0,11.33,0.28,3.168,3,SENSOR_DEGRADATION,220
5541259,NIGHT,0,0,11.33,0.232,2.629,3,SENSOR_DEGRADATION,220
5542260,NIGHT,1,0,11.21,0.263,2.948,3,SENSOR_DEGRADATION,220
5543263,NIGHT,6,0,11.31,0.291,3.296,3,SENSOR_DEGRADATION,220
5544264,NIGHT,36,3,11.28,0.268,3.02,3,SENSOR_DEGRADATION,216
5545266,NIGHT,-20,-1,11.31,0.272,3.08,3,SENSOR_DEGRADATION,221
5546267,NIGHT,26,2,11.28,0.256,2.886,3,SENSOR_DEGRADATION,218
5547269,NIGHT,-14,-1,11.28,0.239,2.699,3,SENSOR_DEGRADATION,221
5548271,NIGHT,-16,-1,11.31,0.27,3.054,3,SENSOR_DEGRADATION,221
5549273,NIGHT,18,1,11.28,0.249,2.806,3,SENSOR_DEGRADATION,219
5550274,NIGHT,33,3,11.26,0.258,2.907,3,SENSOR_DEGRADATION,216
5551277,NIGHT,5,0,11.35,0.275,3.12,3,SENSOR_DEGRADATION,220
5552278,NIGHT,6,0,11.38,0.256,2.91,3,SENSOR_DEGRADATION,220
5553280,NIGHT,35,3,11.31,0.23,2.597,3,SENSOR_DEGRADATION,216
5554281,NIGHT,18,1,11.33,0.27,3.06,3,SENSOR_DEGRADATION,219
5555283,NIGHT,13,1,11.31,0.268,3.027,3,SENSOR_DEGRADATION,219
5556285,NIGHT,-20,-1,11.24,0.28,3.142,3,SENSOR_DEGRADATION,221
5557286,NIGHT,-6,0,11.35,0.242,2.742,3,SENSOR_DEGRADATION,220
5558288,NIGHT,3,0,11.21,0.265,2.975,3,SENSOR_DEGRADATION,220
5559290,NIGHT,-13,-1,11.31,0.291,3.296,3,SENSOR_DEGRADATION,221
5560292,NIGHT,19,1,11.38,0.287,3.262,3,SENSOR_DEGRADATION,219
5561293,NIGHT,21,2,11.28,0.256,2.886,3,SENSOR_DEGRADATION,218
5562296,NIGHT,33,3,11.12,0.27,3.003,3,SENSOR_DEGRADATION,216
5563297,NIGHT,27,2,11.35,0.244,2.769,3,SENSOR_DEGRADATION,218
5564299,NIGHT,31,3,11.24,0.263,2.955,3,SENSOR_DEGRADATION,216
5565300,NIGHT,31,3,11.35,0.253,2.877,3,SENSOR_DEGRADATION,216
5566303,NIGHT,32,3,11.31,0.296,3.349,3,SENSOR_DEGRADATION,216
5567304,NIGHT,15,1,11.35,0.268,3.039,3,SENSOR_DEGRADATION,219
5568306,NIGHT,-9,0,11.21,0.28,3.135,3,SENSOR_DEGRADATION,220
5569307,NIGHT,10,0,11.38,0.275,3.126,3,SENSOR_DEGRADATION,220
5570310,NIGHT,26,2,11.35,0.27,3.066,3,SENSOR_DEGRADATION,218
5571311,NIGHT,34,3,11.33,0.263,2.979,3,SENSOR_DEGRADATION,216
5572313,NIGHT,4,0,11.28,0.275,3.101,3,SENSOR_DEGRADATION,220
5573314,NIGHT,13,1,11.12,0.284,3.162,3,SENSOR_DEGRADATION,219
5574317,NIGHT,-4,0,11.33,0.28,3.168,3,SENSOR_DEGRADATION,220
5575318,NIGHT,-17,-1,11.35,0.258,2.931,3,SENSOR_DEGRADATION,221
5576320,NIGHT,16,1,11.21,0.275,3.082,3,SENSOR_DEGRADATION,219
5577322,NIGHT,-11,-1,11.26,0.27,3.041,3,SENSOR_DEGRADATION,221
5578323,NIGHT,34,3,11.28,0.289,3.262,3,SENSOR_DEGRADATION,216
5579325,NIGHT,-9,0,11.26,0.27,3.041,3,SENSOR_DEGRADATION,220
5580326,NIGHT,35,3,11.14,0.256,2.851,3,SENSOR_DEGRADATION,216
5581328,NIGHT,2,0,11.38,0.277,3.154,3,SENSOR_DEGRADATION,220
5582330,NIGHT,28,2,11.35,0.291,3.309,3,SENSOR_DEGRADATION,218
5583332,NIGHT,7,0,11.12,0.272,3.03,3,SENSOR_DEGRADATION,220
5584333,NIGHT,32,3,11.38,0.261,2.964,3,SENSOR_DEGRADATION,216
5585336,NIGHT,18,1,11.31,0.272,3.08,3,SENSOR_DEGRADATION,219
5586337,NIGHT,-4,0,11.31,0.27,3.054,3,SENSOR_DEGRADATION,220
5587339,NIGHT,2,0,11.31,0.242,2.731,3,SENSOR_DEGRADATION,220
5588340,NIGHT,-6,0,11.33,0.272,3.087,3,SENSOR_DEGRADATION,220
5589342,NIGHT,-1,0,11.28,0.263,2.967,3,SENSOR_DEGRADATION,220
5590343,NIGHT,36,3,11.35,0.253,2.877,3,SENSOR_DEGRADATION,216
5591346,NIGHT,34,3,11.31,0.27,3.054,3,SENSOR_DEGRADATION,216
5592347,NIGHT,10,0,11.35,0.294,3.336,3,SENSOR_DEGRADATION,220
5593349,NIGHT,-14,-1,11.31,0.253,2.865,3,SENSOR_DEGRADATION,221
5594350,NIGHT,25,2,11.28,0.289,3.262,3,SENSOR_DEGRADATION,218
5595353,NIGHT,18,1,11.17,0.282,3.149,3,SENSOR_DEGRADATION,219
5596354,NIGHT,24,2,11.33,0.28,3.168,3,SENSOR_DEGRADATION,218
5597356,NIGHT,21,2,11.35,0.275,3.12,3,SENSOR_DEGRADATION,218
5598358,NIGHT,-5,0,11.28,0.249,2.806,3,SENSOR_DEGRADATION,220
5599360,NIGHT,-5,0,11.21,0.249,2.789,3,SENSOR_DEGRADATION,220
5600361,NIGHT,13,1,11.33,0.291,3.302,3,SENSOR_DEGRADATION,219
5601363,NIGHT,39,3,11.19,0.289,3.235,3,SENSOR_DEGRADATION,216
5602365,NIGHT,19,1,11.35,0.265,3.012,3,SENSOR_DEGRADATION,219
5603366,NIGHT,-2,0,11.21,0.258,2.895,3,SENSOR_DEGRADATION,220
5604368,NIGHT,-20,-1,11.35,0.268,3.039,3,SENSOR_DEGRADATION,221
5605370,NIGHT,-19,-1,11.26,0.253,2.854,3,SENSOR_DEGRADATION,221
5606372,NIGHT,-6,0,11.35,0.277,3.147,3,SENSOR_DEGRADATION,220
5607373,NIGHT,-12,-1,11.19,0.275,3.075,3,SENSOR_DEGRADATION,221
